ID;Actif (0/1);Nom;Catégories (x,y,z...);Prix de vente TTC;ID règles de taxes;Prix d'achat;Référence;fournisseur;Fabricant;EAN-13;Quantité;Caractéristique;;;;;
5863;0;Lunettes de vue Prada 0PR 10VV 3251O1 54;32,64,100;129,99;1;79,78;0PR 10VV 3251O1 54;3;17;8053672976168;10;Longueur des branches:145mm,Largeur d'un verre:54mm,Largeur du pont:18mm,Largeur du pont:126mm,Hauteur d'un verre:36.1mm;;;;;
5864;0;Lunettes de vue Prada 0PR 10VV 3211O1 54;32,64,100;129,99;1;79,78;0PR 10VV 3211O1 54;3;17;8053672976144;10;Longueur des branches:145mm,Largeur d'un verre:54mm,Largeur du pont:18mm,Largeur du pont:126mm,Hauteur d'un verre:36.1mm;;;;;
5865;0;Lunettes de vue Prada 0PR 18OV NAI1O1 52;32,64,100;109,99;1;64,96;0PR 18OV NAI1O1 52;3;17;8053672505801;10;Longueur des branches:135mm,Largeur d'un verre:52mm,Largeur du pont:18mm,Largeur du pont:122mm,Hauteur d'un verre:34.4mm;;;;;
5866;0;Lunettes de vue Prada 0PR 16MV ZXH1O1 55;32,64,99;99,99;1;61,26;0PR 16MV ZXH1O1 55;3;17;679420391861;10;Longueur des branches:140mm,Largeur d'un verre:55mm,Largeur du pont:16mm,Largeur du pont:126mm,Hauteur d'un verre:35.0mm;;;;;
5867;0;Lunettes de vue Prada 0PR 16MV 1BO1O1 53;32,64,99;99,99;1;61,26;0PR 16MV 1BO1O1 53;3;17;8053672169898;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:16mm,Largeur du pont:122mm,Hauteur d'un verre:33.8mm;;;;;
5868;0;Lunettes de vue Prada 0PR 16MV TV61O1 53;32,64,99;99,99;1;61,26;0PR 16MV TV61O1 53;3;17;8053672334319;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:16mm,Largeur du pont:122mm,Hauteur d'un verre:33.8mm;;;;;
5869;0;Lunettes de vue Prada 0PR 26SV VHB1O1 51;32,64,100;249,99;1;153,85;0PR 26SV VHB1O1 51;3;17;8053672679908;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:21mm,Largeur du pont:123mm,Hauteur d'un verre:42.8mm;;;;;
5870;0;Lunettes de vue Prada 0PR 54TV 1BO1O1 53;32,64,99;139,99;1;87,19;0PR 54TV 1BO1O1 53;3;17;8053672621419;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:19mm,Largeur du pont:125mm,Hauteur d'un verre:39.1mm;;;;;
5871;0;Lunettes de vue Prada 0PR 01TV UAO1O1 51;32,64,100;129,99;1;79,78;0PR 01TV UAO1O1 51;3;17;8053672620436;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:18mm,Largeur du pont:120mm,Hauteur d'un verre:42.5mm;;;;;
5872;0;Lunettes de vue Prada 0PR 11TV 2AU1O1 53;32,64,100;129,99;1;79,78;0PR 11TV 2AU1O1 53;3;17;8053672673821;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:17mm,Largeur du pont:123mm,Hauteur d'un verre:45.4mm;;;;;
5873;0;Lunettes de vue Prada 0PR 11TV VX41O1 53;32,64,100;129,99;1;79,78;0PR 11TV VX41O1 53;3;17;8053672784282;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:17mm,Largeur du pont:123mm,Hauteur d'un verre:45.4mm;;;;;
5874;0;Lunettes de vue Prada 0PR 11TV KJJ1O1 51;32,64,100;129,99;1;79,78;0PR 11TV KJJ1O1 51;3;17;8053672877977;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:17mm,Largeur du pont:119mm,Hauteur d'un verre:43.7mm;;;;;
5875;0;Lunettes de vue Prada 0PR 11TV KJO1O1 51;32,64,100;129,99;1;79,78;0PR 11TV KJO1O1 51;3;17;8053672878011;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:17mm,Largeur du pont:119mm,Hauteur d'un verre:43.7mm;;;;;
5876;0;Lunettes de vue Prada 0PR 12TV 2571O1 51;32,64,100;139,99;1;87,19;0PR 12TV 2571O1 51;3;17;8053672920147;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:17mm,Largeur du pont:119mm,Hauteur d'un verre:43.1mm;;;;;
5877;0;Lunettes de vue Prada 0PR 12TV 2571O1 53;32,64,100;139,99;1;87,19;0PR 12TV 2571O1 53;3;17;8053672920130;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:17mm,Largeur du pont:123mm,Hauteur d'un verre:44.7mm;;;;;
5878;0;Lunettes de vue Prada 0PR 13TV 2AU1O1 49;32,64,99;119,99;1;72,37;0PR 13TV 2AU1O1 49;3;17;8053672674026;10;Longueur des branches:140mm,Largeur d'un verre:49mm,Largeur du pont:20mm,Largeur du pont:118mm,Hauteur d'un verre:44.3mm;;;;;
5879;0;Lunettes de vue Prada 0PR 13TV 2AU1O1 51;32,64,99;119,99;1;72,37;0PR 13TV 2AU1O1 51;3;17;8053672674019;10;Longueur des branches:145mm,Largeur d'un verre:51mm,Largeur du pont:20mm,Largeur du pont:122mm,Hauteur d'un verre:46.1mm;;;;;
5880;0;Lunettes de vue Prada 0PR 15TV 2AU1O1 50;32,64,100;169,99;1;102;0PR 15TV 2AU1O1 50;3;17;8053672674194;10;Longueur des branches:140mm,Largeur d'un verre:50mm,Largeur du pont:21mm,Largeur du pont:121mm,Hauteur d'un verre:45.4mm;;;;;
5881;0;Lunettes de vue Prada 0PR 63TV DHO1O1 52;32,64,100;169,99;1;102;0PR 63TV DHO1O1 52;3;17;8053672739930;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:19mm,Largeur du pont:123mm,Hauteur d'un verre:45.3mm;;;;;
5882;0;Lunettes de vue Prada 0PR 16TV 1AB1O1 52;32,64,100;129,99;1;79,78;0PR 16TV 1AB1O1 52;3;17;8053672746143;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:18mm,Largeur du pont:122mm,Hauteur d'un verre:46.2mm;;;;;
5883;0;Lunettes de vue Prada 0PR 17TV 1AB1O1 55;32,64,99;129,99;1;79,78;0PR 17TV 1AB1O1 55;3;17;8053672739633;10;Longueur des branches:140mm,Largeur d'un verre:55mm,Largeur du pont:18mm,Largeur du pont:128mm,Hauteur d'un verre:42.9mm;;;;;
5884;0;Lunettes de vue Prada 0PR 18TV 2AU1O1 53;32,64,100;129,99;1;79,78;0PR 18TV 2AU1O1 53;3;17;8053672739725;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:16mm,Largeur du pont:122mm,Hauteur d'un verre:35.7mm;;;;;
5885;0;Lunettes de vue Prada 0PR 18TV DHO1O1 51;32,64,100;129,99;1;79,78;0PR 18TV DHO1O1 51;3;17;8053672739770;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:16mm,Largeur du pont:118mm,Hauteur d'un verre:34.3mm;;;;;
5886;0;Lunettes de vue Prada 0PR 18TV UE01O1 53;32,64,100;129,99;1;79,78;0PR 18TV UE01O1 53;3;17;8053672739749;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:16mm,Largeur du pont:122mm,Hauteur d'un verre:35.7mm;;;;;
5887;0;Lunettes de vue Prada 0PR 07UV 2AU1O1 53;32,64,99;119,99;1;72,37;0PR 07UV 2AU1O1 53;3;17;8053672781168;10;Longueur des branches:145mm,Largeur d'un verre:53mm,Largeur du pont:18mm,Largeur du pont:124mm,Hauteur d'un verre:42.1mm;;;;;
5888;0;Lunettes de vue Prada 0PR 07UV VYQ1O1 53;32,64,99;119,99;1;72,37;0PR 07UV VYQ1O1 53;3;17;8053672781182;10;Longueur des branches:145mm,Largeur d'un verre:53mm,Largeur du pont:18mm,Largeur du pont:124mm,Hauteur d'un verre:42.1mm;;;;;
5889;0;Lunettes de vue Prada 0PR 53UV 1AB1O1 50;32,64,100;169,99;1;102;0PR 53UV 1AB1O1 50;3;17;8053672784633;10;Longueur des branches:145mm,Largeur d'un verre:50mm,Largeur du pont:19mm,Largeur du pont:119mm,Hauteur d'un verre:43.6mm;;;;;
5890;0;Lunettes de vue Prada 0PR 53UV LKA1O1 50;32,64,100;169,99;1;102;0PR 53UV LKA1O1 50;3;17;8053672878196;10;Longueur des branches:145mm,Largeur d'un verre:50mm,Largeur du pont:19mm,Largeur du pont:119mm,Hauteur d'un verre:43.6mm;;;;;
5891;0;Lunettes de vue Prada 0PR 03UV UAO1O1 49;32,64,100;169,99;1;102;0PR 03UV UAO1O1 49;3;17;8053672781793;10;Longueur des branches:140mm,Largeur d'un verre:49mm,Largeur du pont:22mm,Largeur du pont:120mm,Hauteur d'un verre:43.9mm;;;;;
5892;0;Lunettes de vue Prada 0PR 01UV 2AU1O1 54;32,64,100;129,99;1;79,78;0PR 01UV 2AU1O1 54;3;17;8053672781236;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:17mm,Largeur du pont:125mm,Hauteur d'un verre:44.4mm;;;;;
5893;0;Lunettes de vue Prada 0PR 01UV VX41O1 52;32,64,100;129,99;1;79,78;0PR 01UV VX41O1 52;3;17;8053672781267;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:17mm,Largeur du pont:121mm,Hauteur d'un verre:42.8mm;;;;;
5894;0;Lunettes de vue Prada 0PR 01UV VX51O1 54;32,64,100;129,99;1;79,78;0PR 01UV VX51O1 54;3;17;8053672781274;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:17mm,Largeur du pont:125mm,Hauteur d'un verre:44.4mm;;;;;
5895;0;Lunettes de vue Prada 0PR 01UV UE01O1 52;32,64,100;129,99;1;79,78;0PR 01UV UE01O1 52;3;17;8053672877946;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:17mm,Largeur du pont:121mm,Hauteur d'un verre:42.8mm;;;;;
5896;0;Lunettes de vue Prada 0PR 02UV VX51O1 50;32,64,100;129,99;1;79,78;0PR 02UV VX51O1 50;3;17;8053672781458;10;Longueur des branches:140mm,Largeur d'un verre:50mm,Largeur du pont:17mm,Largeur du pont:117mm,Hauteur d'un verre:42.1mm;;;;;
5897;0;Lunettes de vue Prada 0PR 05UV 2AU1O1 52;32,64,100;139,99;1;87,19;0PR 05UV 2AU1O1 52;3;17;8053672780970;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:17mm,Largeur du pont:121mm,Hauteur d'un verre:41.3mm;;;;;
5898;0;Lunettes de vue Prada 0PR 05UV 2AU1O1 54;32,64,100;139,99;1;87,19;0PR 05UV 2AU1O1 54;3;17;8053672780987;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:17mm,Largeur du pont:125mm,Hauteur d'un verre:42.9mm;;;;;
5899;0;Lunettes de vue Prada 0PR 56UV VIX1O1 55;32,64,99;159,99;1;94,59;0PR 56UV VIX1O1 55;3;17;8053672782196;10;Longueur des branches:145mm,Largeur d'un verre:55mm,Largeur du pont:18mm,Largeur du pont:128mm,Hauteur d'un verre:44.0mm;;;;;
5900;0;Lunettes de vue Prada 0PR 57UV 1BO1O1 54;32,64,99;139,99;1;87,19;0PR 57UV 1BO1O1 54;3;17;8053672782233;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:18mm,Largeur du pont:126mm,Hauteur d'un verre:42.6mm;;;;;
5901;0;Lunettes de vue Prada 0PR 04VV WU01O1 53;32,64,100;169,99;1;102;0PR 04VV WU01O1 53;3;17;8053672921298;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:18mm,Largeur du pont:124mm,Hauteur d'un verre:40.6mm;;;;;
5902;0;Lunettes de vue Prada 0PR 54VV 2731O1 49;32,64,100;169,99;1;102;0PR 54VV 2731O1 49;3;17;8053672922011;10;Longueur des branches:140mm,Largeur d'un verre:49mm,Largeur du pont:21mm,Largeur du pont:119mm,Hauteur d'un verre:45.2mm;;;;;
5903;0;Lunettes de vue Prada 0PR 54VV 2711O1 49;32,64,100;169,99;1;102;0PR 54VV 2711O1 49;3;17;8053672921977;10;Longueur des branches:140mm,Largeur d'un verre:49mm,Largeur du pont:21mm,Largeur du pont:119mm,Hauteur d'un verre:45.2mm;;;;;
5904;0;Lunettes de vue Prada 0PR 54VV 2711O1 51;32,64,100;169,99;1;102;0PR 54VV 2711O1 51;3;17;8053672921984;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:21mm,Largeur du pont:123mm,Hauteur d'un verre:46.9mm;;;;;
5905;0;Lunettes de vue Prada 0PR 55VV 2791O1 55;32,64,99;169,99;1;102;0PR 55VV 2791O1 55;3;17;8053672922103;10;Longueur des branches:145mm,Largeur d'un verre:55mm,Largeur du pont:19mm,Largeur du pont:129mm,Hauteur d'un verre:41.6mm;;;;;
5906;0;Lunettes de vue Prada 0PR 07VV 1AB1O1 53;32,64,100;129,99;1;79,78;0PR 07VV 1AB1O1 53;3;17;8053672975796;10;Longueur des branches:145mm,Largeur d'un verre:53mm,Largeur du pont:20mm,Largeur du pont:126mm,Hauteur d'un verre:43.9mm;;;;;
5907;0;Lunettes de vue Prada 0PR 07VV 3201O1 51;32,64,100;129,99;1;79,78;0PR 07VV 3201O1 51;3;17;8053672975826;10;Longueur des branches:145mm,Largeur d'un verre:51mm,Largeur du pont:20mm,Largeur du pont:122mm,Hauteur d'un verre:42.2mm;;;;;
5908;0;Lunettes de vue Prada 0PR 07VV 3201O1 53;32,64,100;129,99;1;79,78;0PR 07VV 3201O1 53;3;17;8053672975819;10;Longueur des branches:145mm,Largeur d'un verre:53mm,Largeur du pont:20mm,Largeur du pont:126mm,Hauteur d'un verre:43.9mm;;;;;
5909;0;Lunettes de vue Prada 0PR 57VV M4Y1O1 54;32,64,99;159,99;1;94,59;0PR 57VV M4Y1O1 54;3;17;8053672976397;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:17mm,Largeur du pont:125mm,Hauteur d'un verre:44.5mm;;;;;
5910;0;Lunettes de vue Prada 0PR 58VV 3311O1 53;32,64,100;169,99;1;102;0PR 58VV 3311O1 53;3;17;8053672976533;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:19mm,Largeur du pont:125mm,Hauteur d'un verre:45.9mm;;;;;
5911;0;Lunettes de vue Prada 0PR 58VV 2641O1 53;32,64,100;169,99;1;102;0PR 58VV 2641O1 53;3;17;8053672976472;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:19mm,Largeur du pont:125mm,Hauteur d'un verre:45.9mm;;;;;
5912;0;Lunettes de vue Prada 0PR 09VV 2AU1O1 52;32,64,99;119,99;1;72,37;0PR 09VV 2AU1O1 52;3;17;8053672976045;10;Longueur des branches:145mm,Largeur d'un verre:52mm,Largeur du pont:19mm,Largeur du pont:123mm,Hauteur d'un verre:41.9mm;;;;;
5913;0;Lunettes de vue Prada 0PR 09VV 3181O1 52;32,64,99;119,99;1;72,37;0PR 09VV 3181O1 52;3;17;8053672976069;10;Longueur des branches:145mm,Largeur d'un verre:52mm,Largeur du pont:19mm,Largeur du pont:123mm,Hauteur d'un verre:41.9mm;;;;;
5914;0;Lunettes de vue Prada 0PR 10VV 3261O1 54;32,64,100;129,99;1;79,78;0PR 10VV 3261O1 54;3;17;8053672976182;10;Longueur des branches:145mm,Largeur d'un verre:54mm,Largeur du pont:18mm,Largeur du pont:126mm,Hauteur d'un verre:36.1mm;;;;;
5915;0;Lunettes de vue Prada 0PR 10VV 3201O1 54;32,64,100;129,99;1;79,78;0PR 10VV 3201O1 54;3;17;8053672976120;10;Longueur des branches:145mm,Largeur d'un verre:54mm,Largeur du pont:18mm,Largeur du pont:126mm,Hauteur d'un verre:36.1mm;;;;;
5916;0;Lunettes de vue Prada 0PR 11VV 1AB1O1 51;32,64,100;129,99;1;79,78;0PR 11VV 1AB1O1 51;3;17;8053672976205;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:17mm,Largeur du pont:119mm,Hauteur d'un verre:41.8mm;;;;;
5917;0;Lunettes de vue Prada 0PR 18OVA 1AB1O1 54;32,64,100;109,99;1;64,96;0PR 18OVA 1AB1O1 54;3;17;679420518466;10;Longueur des branches:135mm,Largeur d'un verre:54mm,Largeur du pont:18mm,Largeur du pont:126mm,Hauteur d'un verre:35.7mm;;;;;
5918;0;Lunettes de vue Prada 0PR 16MV UBH1O1 53;32,64,99;99,99;1;61,26;0PR 16MV UBH1O1 53;3;17;8053672495799;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:16mm,Largeur du pont:122mm,Hauteur d'un verre:33.8mm;;;;;
5919;0;Lunettes de vue Prada 0PR 15PV 1AB1O1 53;32,64,100;119,99;1;72,37;0PR 15PV 1AB1O1 53;3;17;8053672210255;10;Longueur des branches:135mm,Largeur d'un verre:53mm,Largeur du pont:16mm,Largeur du pont:122mm,Hauteur d'un verre:31.1mm;;;;;
5920;0;Lunettes de vue Prada 0PR 10FV 2BX1O1 51;32,64,100;109,99;1;64,96;0PR 10FV 2BX1O1 51;3;17;679420056098;10;Longueur des branches:135mm,Largeur d'un verre:51mm,Largeur du pont:16mm,Largeur du pont:118mm,Hauteur d'un verre:25.6mm;;;;;
5921;0;Lunettes de vue Prada 0PR 10RV ROK1O1 53;32,64,100;129,99;1;79,78;0PR 10RV ROK1O1 53;3;17;8053672442823;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:17mm,Largeur du pont:123mm,Hauteur d'un verre:38.0mm;;;;;
5922;0;Lunettes de vue Prada 0PR 14RV TWC1O1 52;32,64,100;139,99;1;87,19;0PR 14RV TWC1O1 52;3;17;8053672333763;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:16mm,Largeur du pont:120mm,Hauteur d'un verre:39.4mm;;;;;
5923;0;Lunettes de vue Prada 0PR 65RV DHO1O1 55;32,64,100;129,99;1;79,78;0PR 65RV DHO1O1 55;3;17;8053672384321;10;Longueur des branches:140mm,Largeur d'un verre:54,7mm,Largeur du pont:16mm,Largeur du pont:125,4mm,Hauteur d'un verre:39.5mm;;;;;
5924;0;Lunettes de vue Prada 0PR 65RV QE31O1 55;32,64,100;129,99;1;79,78;0PR 65RV QE31O1 55;3;17;8053672384284;10;Longueur des branches:140mm,Largeur d'un verre:54,7mm,Largeur du pont:16mm,Largeur du pont:125,4mm,Hauteur d'un verre:39.5mm;;;;;
5925;0;Lunettes de vue Prada 0PR 65RV VIC1O1 53;32,64,100;129,99;1;79,78;0PR 65RV VIC1O1 53;3;17;8053672742305;10;Longueur des branches:140mm,Largeur d'un verre:52,7mm,Largeur du pont:16mm,Largeur du pont:121,4mm,Hauteur d'un verre:38.1mm;;;;;
5926;0;Lunettes de vue Prada 0PR 65RV 2811O1 53;32,64,100;129,99;1;79,78;0PR 65RV 2811O1 53;3;17;8053672920215;10;Longueur des branches:140mm,Largeur d'un verre:52,7mm,Largeur du pont:16mm,Largeur du pont:121,4mm,Hauteur d'un verre:38.1mm;;;;;
5927;0;Lunettes de vue Prada 0PR 29RV 1AB1O1 52;32,64,100;119,99;1;72,37;0PR 29RV 1AB1O1 52;3;17;8053672384086;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:17mm,Largeur du pont:121mm,Hauteur d'un verre:39.6mm;;;;;
5928;0;Lunettes de vue Prada 0PR 29RV 2AU1O1 52;32,64,100;119,99;1;72,37;0PR 29RV 2AU1O1 52;3;17;8053672384147;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:17mm,Largeur du pont:121mm,Hauteur d'un verre:39.6mm;;;;;
5929;0;Lunettes de vue Prada 0PR 29RV UAN1O1 52;32,64,100;119,99;1;72,37;0PR 29RV UAN1O1 52;3;17;8053672384109;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:17mm,Largeur du pont:121mm,Hauteur d'un verre:39.6mm;;;;;
5930;0;Lunettes de vue Prada 0PR 29RV UAN1O1 54;32,64,100;119,99;1;72,37;0PR 29RV UAN1O1 54;3;17;8053672384093;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:17mm,Largeur du pont:125mm,Hauteur d'un verre:41.1mm;;;;;
5931;0;Lunettes de vue Prada 0PR 29RV VAN1O1 52;32,64,100;119,99;1;72,37;0PR 29RV VAN1O1 52;3;17;8053672680140;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:17mm,Largeur du pont:121mm,Hauteur d'un verre:39.6mm;;;;;
5932;0;Lunettes de vue Prada 0PR 29RV VAP1O1 52;32,64,100;119,99;1;72,37;0PR 29RV VAP1O1 52;3;17;8053672680188;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:17mm,Largeur du pont:121mm,Hauteur d'un verre:39.6mm;;;;;
5933;0;Lunettes de vue Prada 0PR 09SV UED1O1 53;32,64,100;139,99;1;85,19;0PR 09SV UED1O1 53;3;17;8053672454307;10;Longueur des branches:140mm,Largeur d'un verre:53,1mm,Largeur du pont:21mm,Largeur du pont:127,2mm,Hauteur d'un verre:39.5mm;;;;;
5934;0;Lunettes de vue Prada 0PR 11SV 2AU1O1 51;32,64,100;119,99;1;70,37;0PR 11SV 2AU1O1 51;3;17;8053672443936;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:19mm,Largeur du pont:121mm,Hauteur d'un verre:39.5mm;;;;;
5935;0;Lunettes de vue Prada 0PR 16SV 2AU1O1 52;32,64,100;129,99;1;77,78;0PR 16SV 2AU1O1 52;3;17;8053672444490;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:18mm,Largeur du pont:122mm,Hauteur d'un verre:36.9mm;;;;;
5936;0;Lunettes de vue Prada 0PR 21SV 2AU1O1 51;32,64,100;119,99;1;72,37;0PR 21SV 2AU1O1 51;3;17;8053672506938;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:19mm,Largeur du pont:121mm,Hauteur d'un verre:41.3mm;;;;;
5937;0;Lunettes de vue Prada 0PR 63TV 1AB1O1 50;32,64,100;169,99;1;102;0PR 63TV 1AB1O1 50;3;17;8053672739909;10;Longueur des branches:135mm,Largeur d'un verre:50mm,Largeur du pont:19mm,Largeur du pont:119mm,Hauteur d'un verre:43.5mm;;;;;
5938;0;Lunettes de vue Prada 0PR 16TV USI1O1 50;32,64,100;129,99;1;79,78;0PR 16TV USI1O1 50;3;17;8053672746112;10;Longueur des branches:140mm,Largeur d'un verre:50mm,Largeur du pont:18mm,Largeur du pont:118mm,Hauteur d'un verre:44.4mm;;;;;
5939;0;Lunettes de vue Prada 0PR 16TV VIN1O1 50;32,64,100;129,99;1;79,78;0PR 16TV VIN1O1 50;3;17;8053672746198;10;Longueur des branches:140mm,Largeur d'un verre:50mm,Largeur du pont:18mm,Largeur du pont:118mm,Hauteur d'un verre:44.4mm;;;;;
5940;0;Lunettes de vue Prada 0PR 17TV 2AU1O1 55;32,64,99;129,99;1;79,78;0PR 17TV 2AU1O1 55;3;17;8053672739657;10;Longueur des branches:140mm,Largeur d'un verre:55mm,Largeur du pont:18mm,Largeur du pont:128mm,Hauteur d'un verre:42.9mm;;;;;
5941;0;Lunettes de vue Prada 0PR 17TV HAQ1O1 53;32,64,99;129,99;1;79,78;0PR 17TV HAQ1O1 53;3;17;8053672739664;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:18mm,Largeur du pont:124mm,Hauteur d'un verre:41.3mm;;;;;
5942;0;Lunettes de vue Prada 0PR 18TV VIB1O1 53;32,64,100;129,99;1;79,78;0PR 18TV VIB1O1 53;3;17;8053672739787;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:16mm,Largeur du pont:122mm,Hauteur d'un verre:35.7mm;;;;;
5943;0;Lunettes de vue Prada 0PR 18TV CXY1O1 51;32,64,100;129,99;1;79,78;0PR 18TV CXY1O1 51;3;17;8053672834611;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:16mm,Largeur du pont:118mm,Hauteur d'un verre:34.3mm;;;;;
5944;0;Lunettes de vue Prada 0PR 18TV CXY1O1 53;32,64,100;129,99;1;79,78;0PR 18TV CXY1O1 53;3;17;8053672834604;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:16mm,Largeur du pont:122mm,Hauteur d'un verre:35.7mm;;;;;
5945;0;Lunettes de vue Prada 0PR 06UVF 1AB1O1 54;32,64,99;119,99;1;72,37;0PR 06UVF 1AB1O1 54;3;17;8053672783063;10;Longueur des branches:145mm,Largeur d'un verre:54mm,Largeur du pont:19mm,Largeur du pont:127mm,Hauteur d'un verre:40.4mm;;;;;
5946;0;Lunettes de vue Prada 0PR 07UV 1AB1O1 53;32,64,99;119,99;1;72,37;0PR 07UV 1AB1O1 53;3;17;8053672781144;10;Longueur des branches:145mm,Largeur d'un verre:53mm,Largeur du pont:18mm,Largeur du pont:124mm,Hauteur d'un verre:42.1mm;;;;;
5947;0;Lunettes de vue Prada 0PR 07UV 2AU1O1 55;32,64,99;119,99;1;72,37;0PR 07UV 2AU1O1 55;3;17;8053672781151;10;Longueur des branches:145mm,Largeur d'un verre:55mm,Largeur du pont:18mm,Largeur du pont:128mm,Hauteur d'un verre:43.7mm;;;;;
5948;0;Lunettes de vue Prada 0PR 06UV VYQ1O1 54;32,64,99;119,99;1;72,37;0PR 06UV VYQ1O1 54;3;17;8053672781090;10;Longueur des branches:145mm,Largeur d'un verre:54mm,Largeur du pont:19mm,Largeur du pont:127mm,Hauteur d'un verre:40.4mm;;;;;
5949;0;Lunettes de vue Prada 0PR 53UV MRU1O1 52;32,64,100;169,99;1;102;0PR 53UV MRU1O1 52;3;17;8053672878165;10;Longueur des branches:145mm,Largeur d'un verre:52mm,Largeur du pont:19mm,Largeur du pont:123mm,Hauteur d'un verre:45.3mm;;;;;
5950;0;Lunettes de vue Prada 0PR 01UV VX61O1 54;32,64,100;129,99;1;79,78;0PR 01UV VX61O1 54;3;17;8053672781298;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:17mm,Largeur du pont:125mm,Hauteur d'un verre:44.4mm;;;;;
5951;0;Lunettes de vue Prada 0PR 02UV 2AU1O1 50;32,64,100;129,99;1;79,78;0PR 02UV 2AU1O1 50;3;17;8053672781410;10;Longueur des branches:140mm,Largeur d'un verre:50mm,Largeur du pont:17mm,Largeur du pont:117mm,Hauteur d'un verre:42.1mm;;;;;
5952;0;Lunettes de vue Prada 0PR 02UV 2AU1O1 52;32,64,100;129,99;1;79,78;0PR 02UV 2AU1O1 52;3;17;8053672781403;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:17mm,Largeur du pont:121mm,Hauteur d'un verre:43.8mm;;;;;
5953;0;Lunettes de vue Prada 0PR 05UV VYP1O1 52;32,64,100;139,99;1;87,19;0PR 05UV VYP1O1 52;3;17;8053672781038;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:17mm,Largeur du pont:121mm,Hauteur d'un verre:41.3mm;;;;;
5954;0;Lunettes de vue Prada 0PR 56UV ZVN1O1 55;32,64,99;159,99;1;94,59;0PR 56UV ZVN1O1 55;3;17;8053672782172;10;Longueur des branches:145mm,Largeur d'un verre:55mm,Largeur du pont:18mm,Largeur du pont:128mm,Hauteur d'un verre:44.0mm;;;;;
5955;0;Lunettes de vue Prada 0PR 08UV 07E1O1 50;32,64,100;129,99;1;79,78;0PR 08UV 07E1O1 50;3;17;8053672830545;10;Longueur des branches:140mm,Largeur d'un verre:50mm,Largeur du pont:20mm,Largeur du pont:120mm,Hauteur d'un verre:45.6mm;;;;;
